ID,Date,City,Street,SKU,Units,Cost_Per_Unit
POS-05871,2023-09-07,Biratnagar-Main,Hospital Rd,4K-TV,9,881.6564340867094
POS-05872,2023-11-05,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,5,2559.208959191334
POS-05873,2023-07-15,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,6,1609.1768625325724
POS-05874,2023-03-13,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,6,3065.624290607215
POS-05875,2023-02-09,Pokhara-Lakeside,Baidam Street 6,Drone-HD,1,2210.7398875104495
POS-05876,2023-07-16,Biratnagar-Main,Hospital Rd,Smart-Hub,8,323.9572072930724
POS-05877,2023-11-02,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,9,944.5176347113897
POS-05878,2023-09-25,Kathmandu-DurbarMarg,King's Way 101,4K-TV,3,2124.417609324722
POS-05879,2023-03-27,Kathmandu-DurbarMarg,King's Way 101,4K-TV,7,4390.740646821857
POS-05880,2023-03-01,Butwal-Chowk,Traffic Chowk E,Gaming-Console,5,1193.6086183654656
POS-05881,2023-12-07,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,5,4894.883796114869
POS-05882,2023-12-01,Butwal-Chowk,Traffic Chowk E,Gaming-Console,4,4472.882511129555
POS-05883,2023-10-12,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,3433.312051752382
POS-05884,2023-02-06,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,4,2190.338111679918
POS-05885,2023-12-08,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,4,906.7751006807086
POS-05886,2023-12-05,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,6,2415.4365150528693
POS-05887,2023-01-12,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,5,3767.246321991237
POS-05888,2023-11-30,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,9,127.05982733611481
POS-05889,2023-02-03,Butwal-Chowk,Traffic Chowk E,4K-TV,8,3681.9085496488574
POS-05890,2023-01-28,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,940.2240865259503
POS-05891,2023-03-01,Biratnagar-Main,Hospital Rd,4K-TV,6,954.3298950919145
POS-05892,2023-12-25,Pokhara-Lakeside,Baidam Street 6,4K-TV,5,3091.384765668985
POS-05893,2023-12-25,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,1,678.8959410753715
POS-05894,2023-09-18,Biratnagar-Main,Hospital Rd,Solar-Battery,5,441.15477313533904
POS-05895,2023-10-14,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,2,2053.3004171236425
POS-05896,2023-09-16,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,9,4454.491511988443
POS-05897,2023-04-07,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,4,2772.111641836483
POS-05898,2023-04-15,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,3,-38.260631451436446
POS-05899,2023-09-02,Biratnagar-Main,Hospital Rd,4K-TV,3,3864.4081475926155
POS-05900,2023-06-02,Biratnagar-Main,Hospital Rd,Gaming-Console,2,1689.0363212893346
POS-05901,2023-02-28,Butwal-Chowk,Traffic Chowk E,Drone-HD,4,4847.348013180487
POS-05902,2023-11-05,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,1,2256.867605128381
POS-05903,2023-05-29,Biratnagar-Main,Hospital Rd,Drone-HD,8,867.7440410165535
POS-05904,2023-08-02,Butwal-Chowk,Traffic Chowk E,Drone-HD,5,4458.814809267296
POS-05905,2023-01-01,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,1132.4351153999219
POS-05906,2023-08-14,Biratnagar-Main,Hospital Rd,Smart-Hub,6,646.0367843922024
POS-05907,2023-01-15,Butwal-Chowk,Traffic Chowk E,4K-TV,2,327.1781976844029
POS-05908,2023-05-05,Biratnagar-Main,Hospital Rd,VR-Headset,2,1388.8304785307946
POS-05909,2023-09-06,Butwal-Chowk,Traffic Chowk E,Gaming-Console,1,4296.100277606728
POS-05910,2023-01-28,Lalitpur-Patan,Pulchowk Rd,Drone-HD,2,2569.424615698642
POS-05911,2023-03-28,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,8,3377.1645856262257
POS-05912,2023-06-09,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,7,3436.7056958494236
POS-05913,2023-01-22,Biratnagar-Main,Hospital Rd,Smart-Hub,6,3467.4343468432453
POS-05914,2023-03-14,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,5,3459.6349244244634
POS-05915,2023-01-01,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,8,2271.7653800197654
POS-05916,2023-10-11,Biratnagar-Main,Hospital Rd,VR-Headset,4,4445.809187539723
POS-05917,2023-01-25,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,4,4112.922422335148
POS-05918,2023-07-08,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,638.8848456801985
POS-05919,2023-01-30,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,4975.338060014002
POS-05920,2023-11-13,Butwal-Chowk,Traffic Chowk E,Solar-Battery,8,1620.329654701461
POS-05921,2023-02-10,Biratnagar-Main,Hospital Rd,Solar-Battery,4,1325.034572790731
POS-05922,2023-04-21,Biratnagar-Main,Hospital Rd,Smart-Hub,9,673.1116832721602
POS-05923,2023-02-23,Butwal-Chowk,Traffic Chowk E,4K-TV,8,192.10898107930456
POS-05924,2023-12-07,Biratnagar-Main,Hospital Rd,Solar-Battery,1,127.6655717972834
POS-05925,2023-11-24,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,1207.551707260254
POS-05926,2023-07-20,Lalitpur-Patan,Pulchowk Rd,VR-Headset,6,3402.927594553174
POS-05927,2023-07-11,Butwal-Chowk,Traffic Chowk E,Smart-Hub,9,245.36544413070203
POS-05928,2023-08-03,Biratnagar-Main,Hospital Rd,Gaming-Console,1,4658.398611375956
POS-05929,2023-07-18,Biratnagar-Main,Hospital Rd,Gaming-Console,7,3104.7961585116723
POS-05930,2023-02-03,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,2190.1730643106694
POS-05931,2023-09-22,Biratnagar-Main,Hospital Rd,VR-Headset,5,4493.797538719083
POS-05932,2023-06-24,Butwal-Chowk,Traffic Chowk E,Solar-Battery,3,2744.075022313823
POS-05933,2023-09-24,Biratnagar-Main,Hospital Rd,Solar-Battery,9,2721.446986242869
POS-05934,2023-12-17,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,4675.055243605825
POS-05935,2023-03-12,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,1724.468020155432
POS-05936,2023-06-07,Biratnagar-Main,Hospital Rd,Gaming-Console,8,4676.96081900795
POS-05937,2023-05-04,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,2,4068.7222524538
POS-05938,2023-09-04,Butwal-Chowk,Traffic Chowk E,4K-TV,9,1087.5178381304472
POS-05939,2023-01-19,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,4,1118.6768066555228
POS-05940,2023-08-19,Butwal-Chowk,Traffic Chowk E,4K-TV,3,3405.6702728925993
POS-05941,2023-10-11,Butwal-Chowk,Traffic Chowk E,4K-TV,2,1094.9526119072534
POS-05942,2023-11-09,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,3449.115954892359
POS-05943,2023-11-03,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,3098.4560309119593
POS-05944,2023-08-11,Butwal-Chowk,Traffic Chowk E,Drone-HD,3,4249.2669384955725
POS-05945,2023-11-06,Butwal-Chowk,Traffic Chowk E,4K-TV,7,1891.0430539788774
POS-05946,2023-01-04,Lalitpur-Patan,Pulchowk Rd,Drone-HD,5,3656.351285591123
POS-05947,2023-10-26,Butwal-Chowk,Traffic Chowk E,VR-Headset,7,4455.861374674103
POS-05948,2023-10-07,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,4,2392.64733033505
POS-05949,2023-07-18,Biratnagar-Main,Hospital Rd,VR-Headset,8,906.7468065114365
POS-05950,2023-02-09,Biratnagar-Main,Hospital Rd,Drone-HD,2,4268.1754178164465
POS-05951,2023-06-04,Biratnagar-Main,Hospital Rd,Gaming-Console,6,1568.2385604374324
POS-05952,2023-10-21,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,4039.8687972761854
POS-05953,2023-08-14,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,2,4292.655728714279
POS-05954,2023-11-08,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,1801.8692678347836
POS-05955,2023-12-23,Pokhara-Lakeside,Baidam Street 6,VR-Headset,4,3208.9142993378982
POS-05956,2023-09-09,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,7,3813.0410646189143
POS-05957,2023-08-30,Biratnagar-Main,Hospital Rd,VR-Headset,4,3826.6292808881826
POS-05958,2023-03-23,Pokhara-Lakeside,Baidam Street 6,VR-Headset,7,1984.6835456908966
POS-05959,2023-10-03,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,8,3296.564338303603
POS-05960,2023-03-01,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,4,4128.090628996826
POS-05961,2023-06-15,Biratnagar-Main,Hospital Rd,VR-Headset,1,2982.959745848074
POS-05962,2023-07-31,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,1,3180.120727440642
POS-05963,2023-06-08,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,7,71.89693481310363
POS-05964,2023-03-30,Biratnagar-Main,Hospital Rd,4K-TV,3,2806.647455561524
POS-05965,2023-01-12,Lalitpur-Patan,Pulchowk Rd,4K-TV,1,1451.1566091673317
POS-05966,2023-10-02,Biratnagar-Main,Hospital Rd,VR-Headset,6,4770.227053759844
POS-05967,2023-06-22,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,2,1160.1829556799448
POS-05968,2023-07-02,Butwal-Chowk,Traffic Chowk E,Solar-Battery,2,1354.9281914995236
POS-05969,2023-12-23,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,5,16.87199157646819
POS-05970,2023-03-09,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,6,1909.1534070208388
POS-05971,2023-01-20,Biratnagar-Main,Hospital Rd,Smart-Hub,4,3180.953211003487
POS-05972,2023-10-02,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,4,903.3264616841079
POS-05973,2023-10-21,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,5,3412.2053173282843
POS-05974,2023-02-01,Biratnagar-Main,Hospital Rd,VR-Headset,2,3763.5479733731067
POS-05975,2023-06-05,Lalitpur-Patan,Pulchowk Rd,VR-Headset,8,1861.599058876834
POS-05976,2023-10-07,Butwal-Chowk,Traffic Chowk E,Solar-Battery,1,1106.3231494634085
POS-05977,2023-03-31,Biratnagar-Main,Hospital Rd,Solar-Battery,4,4612.828223918743
POS-05978,2023-08-25,Butwal-Chowk,Traffic Chowk E,Smart-Hub,7,4098.24315050756
POS-05979,2023-11-12,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,3441.0212946389734
POS-05980,2023-07-21,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,8,3385.2692284473956
POS-05981,2023-10-24,Biratnagar-Main,Hospital Rd,4K-TV,1,2567.8346911150766
POS-05982,2023-02-28,Butwal-Chowk,Traffic Chowk E,4K-TV,9,2939.815462901728
POS-05983,2023-03-31,Butwal-Chowk,Traffic Chowk E,4K-TV,4,725.1559885139465
POS-05984,2023-05-21,Biratnagar-Main,Hospital Rd,4K-TV,7,1981.4272257035973
POS-05985,2023-04-21,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,7,3819.886203331248
POS-05986,2023-09-30,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,8,2037.690765231122
POS-05987,2023-06-22,Lalitpur-Patan,Pulchowk Rd,Drone-HD,9,4390.866274343308
POS-05988,2023-03-28,Biratnagar-Main,Hospital Rd,4K-TV,9,1118.9674345475787
POS-05989,2023-09-30,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,1,3112.6569591398625
POS-05990,2023-01-19,Butwal-Chowk,Traffic Chowk E,Smart-Hub,8,4027.755598937845
POS-05991,2023-09-01,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,7,1130.1842680513703
POS-05992,2023-05-11,Butwal-Chowk,Traffic Chowk E,Smart-Hub,8,2048.3370881054866
POS-05993,2023-01-09,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,3,4517.73748178257
POS-05994,2023-08-06,Butwal-Chowk,Traffic Chowk E,Solar-Battery,5,113.81676351732293
POS-05995,2023-04-21,Pokhara-Lakeside,Baidam Street 6,Drone-HD,8,4881.859977242564
POS-05996,2023-11-12,Pokhara-Lakeside,Baidam Street 6,VR-Headset,3,3065.6772663886723
POS-05997,2023-02-11,Biratnagar-Main,Hospital Rd,Smart-Hub,1,942.224001906902
POS-05998,2023-01-05,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,7,1478.8753243860556
POS-05999,2023-02-08,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,3,304.37444952580785
POS-06000,2023-01-04,Biratnagar-Main,Hospital Rd,VR-Headset,9,1373.022092415707
POS-06001,2023-06-05,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,3,2957.152345449148
POS-06002,2023-07-20,Biratnagar-Main,Hospital Rd,Gaming-Console,5,1396.9790655430802
POS-06003,2023-03-09,Lalitpur-Patan,Pulchowk Rd,VR-Headset,2,4414.528562632048
POS-06004,2023-05-17,Butwal-Chowk,Traffic Chowk E,4K-TV,2,4477.618431974885
POS-06005,2023-05-12,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,4585.791612433787
POS-06006,2023-02-12,Biratnagar-Main,Hospital Rd,VR-Headset,9,1684.4062447760841
POS-06007,2023-07-17,Pokhara-Lakeside,Baidam Street 6,4K-TV,8,1928.949513948848
POS-06008,2023-06-01,Biratnagar-Main,Hospital Rd,Drone-HD,3,2057.8185938660986
POS-06009,2023-04-11,Butwal-Chowk,Traffic Chowk E,Drone-HD,1,1838.7435566902388
POS-06010,2023-03-12,Biratnagar-Main,Hospital Rd,Solar-Battery,7,3266.99187410048
POS-06011,2023-10-30,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,2,3280.838481004825
POS-06012,2023-09-07,Biratnagar-Main,Hospital Rd,Drone-HD,9,2395.808869496151
POS-06013,2023-09-16,Butwal-Chowk,Traffic Chowk E,Gaming-Console,5,3859.7383105205445
POS-06014,2023-05-15,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,9,3196.3898637235125
POS-06015,2023-09-17,Kathmandu-DurbarMarg,King's Way 101,4K-TV,9,3788.7644478129355
POS-06016,2023-06-13,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,7,1723.7525105667094
POS-06017,2023-03-08,Biratnagar-Main,Hospital Rd,Smart-Hub,3,2035.6938764242454
POS-06018,2023-04-06,Biratnagar-Main,Hospital Rd,Smart-Hub,3,1553.2656898973019
POS-06019,2023-10-05,Butwal-Chowk,Traffic Chowk E,Drone-HD,2,2506.8924749878315
POS-06020,2023-05-09,Biratnagar-Main,Hospital Rd,4K-TV,4,3918.675645317044
POS-06021,2023-09-25,Biratnagar-Main,Hospital Rd,Gaming-Console,7,845.6992533048186
POS-06022,2023-12-26,Biratnagar-Main,Hospital Rd,Drone-HD,1,4201.551425834617
POS-06023,2023-03-21,Biratnagar-Main,Hospital Rd,Solar-Battery,6,4330.522542222205
POS-06024,2023-07-14,Kathmandu-DurbarMarg,King's Way 101,4K-TV,7,1186.8997267447346
POS-06025,2023-05-20,Pokhara-Lakeside,Baidam Street 6,VR-Headset,3,4340.694122748059
POS-06026,2023-12-17,Biratnagar-Main,Hospital Rd,Gaming-Console,6,668.9506257273605
POS-06027,2023-04-22,Lalitpur-Patan,Pulchowk Rd,Drone-HD,9,1389.170901780414
POS-06028,2023-03-17,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,3,1670.4156748225712
POS-06029,2023-10-23,Biratnagar-Main,Hospital Rd,Solar-Battery,7,2688.64213126006
POS-06030,2023-03-01,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,6,2889.8891947423426
POS-06031,2023-05-12,Lalitpur-Patan,Pulchowk Rd,4K-TV,2,2380.549447236782
POS-06032,2023-12-12,Biratnagar-Main,Hospital Rd,Smart-Hub,4,2952.5623569265595
POS-06033,2023-03-01,Butwal-Chowk,Traffic Chowk E,4K-TV,4,709.2384470297219
POS-06034,2023-11-12,Biratnagar-Main,Hospital Rd,Solar-Battery,2,4735.561534785
POS-06035,2023-12-09,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,1,628.6590309369399
POS-06036,2023-12-21,Pokhara-Lakeside,Baidam Street 6,Drone-HD,9,852.1203582893494
POS-06037,2023-07-09,Butwal-Chowk,Traffic Chowk E,Smart-Hub,6,1323.3326414305493
POS-06038,2023-10-22,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,7,3501.432185893344
POS-06039,2023-06-09,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,1,2160.057548855466
POS-06040,2023-06-04,Butwal-Chowk,Traffic Chowk E,4K-TV,8,4952.3161887206625
POS-06041,2023-05-06,Biratnagar-Main,Hospital Rd,Drone-HD,2,4782.8618551864065
POS-06042,2023-03-15,Pokhara-Lakeside,Baidam Street 6,VR-Headset,9,515.9444528241015
POS-06043,2023-12-05,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,1,4045.913951494177
POS-06044,2023-05-11,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,9,2508.2168970102025
POS-06045,2023-11-24,Lalitpur-Patan,Pulchowk Rd,4K-TV,1,4974.694759423319
POS-06046,2023-04-12,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,4,4632.168118188823
POS-06047,2023-01-09,Biratnagar-Main,Hospital Rd,4K-TV,6,1308.1572203076983
POS-06048,2023-02-21,Biratnagar-Main,Hospital Rd,Drone-HD,1,1078.4582527203013
POS-06049,2023-10-17,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,514.2967857959761
POS-06050,2023-07-11,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,2,1521.484272840969
POS-06051,2023-05-12,Biratnagar-Main,Hospital Rd,Smart-Hub,9,4543.975158041473
POS-06052,2023-03-31,Biratnagar-Main,Hospital Rd,Solar-Battery,5,4529.314243460545
POS-06053,2023-01-27,Biratnagar-Main,Hospital Rd,Drone-HD,7,4730.885551413967
POS-06054,2023-01-21,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,2608.1193948872856
POS-06055,2023-04-24,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,8,1901.8528589352413
POS-06056,2023-01-12,Biratnagar-Main,Hospital Rd,Drone-HD,8,1450.633475453006
POS-06057,2023-08-28,Biratnagar-Main,Hospital Rd,4K-TV,4,2089.7948350703605
POS-06058,2023-07-16,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,9,2018.1193666506097
POS-06059,2023-05-23,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,2,1649.9883810649544
POS-06060,2023-06-05,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,7,3495.8326531783164
POS-06061,2023-01-23,Butwal-Chowk,Traffic Chowk E,Gaming-Console,7,1609.8447719449841
POS-06062,2023-03-18,Lalitpur-Patan,Pulchowk Rd,VR-Headset,6,3845.012729566587
POS-06063,2023-07-09,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,2614.2315186633978
POS-06064,2023-09-18,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,3462.37511371051
POS-06065,2023-03-31,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,705.0104373473974
POS-06066,2023-12-01,Biratnagar-Main,Hospital Rd,4K-TV,6,1033.5630839189826
POS-06067,2023-04-19,Lalitpur-Patan,Pulchowk Rd,4K-TV,1,1716.1091688980753
POS-06068,2023-03-17,Butwal-Chowk,Traffic Chowk E,Smart-Hub,3,1001.2908880888758
POS-06069,2023-03-15,Biratnagar-Main,Hospital Rd,Gaming-Console,4,3790.3918031763187
POS-06070,2023-05-20,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,7,2071.5879617483174
POS-06071,2023-06-04,Butwal-Chowk,Traffic Chowk E,Gaming-Console,8,1890.081431110587
POS-06072,2023-09-06,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,2,1557.0297809171363
POS-06073,2023-08-10,Lalitpur-Patan,Pulchowk Rd,VR-Headset,9,2679.839975568703
POS-06074,2023-12-17,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,3212.9222518565966
POS-06075,2023-07-17,Butwal-Chowk,Traffic Chowk E,Gaming-Console,1,2583.129415299169
POS-06076,2023-06-26,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,4,4366.3115576417895
POS-06077,2023-11-07,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,4,3772.067537213747
POS-06078,2023-01-05,Biratnagar-Main,Hospital Rd,Solar-Battery,7,891.5861707230812
POS-06079,2023-07-25,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,6,2551.5609070202354
POS-06080,2023-06-27,Butwal-Chowk,Traffic Chowk E,Drone-HD,8,832.4946717740298
POS-06081,2023-04-16,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,8,4552.467411074017
POS-06082,2023-11-24,Biratnagar-Main,Hospital Rd,Drone-HD,6,2981.6107992323673
POS-06083,2023-03-14,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,5,3953.1047896954456
POS-06084,2023-11-06,Biratnagar-Main,Hospital Rd,Solar-Battery,9,1081.5525607850063
POS-06085,2023-01-27,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,2,1038.9043945963904
POS-06086,2023-01-23,Biratnagar-Main,Hospital Rd,Smart-Hub,2,949.8791974331984
POS-06087,2023-03-11,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,7,2257.731813203461
POS-06088,2023-01-12,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,1658.3780846966567
POS-06089,2023-02-21,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,4930.799244451437
POS-06090,2023-10-17,Kathmandu-DurbarMarg,King's Way 101,4K-TV,9,2770.001805383194
POS-06091,2023-01-22,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,6,4435.908388976218
POS-06092,2023-02-23,Butwal-Chowk,Traffic Chowk E,Gaming-Console,5,3261.045949799787
POS-06093,2023-03-23,Butwal-Chowk,Traffic Chowk E,4K-TV,8,3088.4648233507382
POS-06094,2023-01-31,Biratnagar-Main,Hospital Rd,Smart-Hub,6,2034.1163835772254
POS-06095,2023-02-18,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,1,4700.827043916099
POS-06096,2023-04-03,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,4678.746930047549
POS-06097,2023-07-03,Pokhara-Lakeside,Baidam Street 6,4K-TV,2,1634.2314797734605
POS-06098,2023-06-11,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,893.6178270571056
POS-06099,2023-06-05,Biratnagar-Main,Hospital Rd,Smart-Hub,7,1569.9596081314019
POS-06100,2023-11-04,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,8,827.017033446764
POS-06101,2023-01-08,Butwal-Chowk,Traffic Chowk E,Smart-Hub,6,1163.1013532843092
POS-06102,2023-09-09,Kathmandu-DurbarMarg,King's Way 101,4K-TV,1,3820.68148940137
POS-06103,2023-07-15,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,3,3183.365524403209
POS-06104,2023-08-13,Pokhara-Lakeside,Baidam Street 6,VR-Headset,2,2000.7715474828115
POS-06105,2023-05-08,Kathmandu-DurbarMarg,King's Way 101,4K-TV,2,3853.321191006111
POS-06106,2023-05-15,Lalitpur-Patan,Pulchowk Rd,VR-Headset,8,3157.4665496083294
POS-06107,2023-11-11,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,5,1253.251866885067
POS-06108,2023-04-25,Biratnagar-Main,Hospital Rd,Solar-Battery,5,2979.165432521573
POS-06109,2023-12-19,Biratnagar-Main,Hospital Rd,4K-TV,6,1351.5973433428862
POS-06110,2023-02-02,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,4588.635334788314
POS-06111,2023-10-13,Lalitpur-Patan,Pulchowk Rd,Drone-HD,2,773.2701011033148
POS-06112,2023-07-21,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,7,636.3435185826552
POS-06113,2023-01-02,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,9,2036.0160318802018
POS-06114,2023-06-15,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,5,3638.363305276095
POS-06115,2023-08-14,Pokhara-Lakeside,Baidam Street 6,Drone-HD,8,2964.9919544609124
POS-06116,2023-05-09,Lalitpur-Patan,Pulchowk Rd,4K-TV,6,4772.184346751706
POS-06117,2023-07-12,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,8,1793.6187638999654
POS-06118,2023-08-01,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,2005.0850340531815
POS-06119,2023-06-04,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,6,754.8517640686389
POS-06120,2023-06-13,Biratnagar-Main,Hospital Rd,Solar-Battery,9,-44.02305127796566
POS-06121,2023-10-31,Biratnagar-Main,Hospital Rd,Smart-Hub,5,2082.796424086516
POS-06122,2023-08-27,Pokhara-Lakeside,Baidam Street 6,Drone-HD,5,4171.4422140453125
POS-06123,2023-03-31,Lalitpur-Patan,Pulchowk Rd,VR-Headset,1,4935.83445361495
POS-06124,2023-06-07,Butwal-Chowk,Traffic Chowk E,4K-TV,5,4429.056520519457
POS-06125,2023-01-03,Lalitpur-Patan,Pulchowk Rd,VR-Headset,2,1833.2997930189297
POS-06126,2023-05-09,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,6,4683.372218817993
POS-06127,2023-10-22,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,2,48.804950606842965
POS-06128,2023-10-28,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,2033.972484457734
POS-06129,2023-10-03,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,4645.038680993281
POS-06130,2023-01-28,Butwal-Chowk,Traffic Chowk E,4K-TV,4,2237.5708270500218
POS-06131,2023-01-06,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,7,4652.5931966491335
POS-06132,2023-07-09,Lalitpur-Patan,Pulchowk Rd,Drone-HD,4,2039.938254431699
POS-06133,2023-05-06,Biratnagar-Main,Hospital Rd,Gaming-Console,1,445.5244865444264
POS-06134,2023-01-16,Biratnagar-Main,Hospital Rd,Drone-HD,4,4615.690033852776
POS-06135,2023-05-10,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,2058.7205543323216
POS-06136,2023-09-04,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,4,2781.341139812243
POS-06137,2023-07-07,Biratnagar-Main,Hospital Rd,VR-Headset,4,4604.7410535592335
POS-06138,2023-03-28,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,2,2685.5183997799027
POS-06139,2023-01-11,Lalitpur-Patan,Pulchowk Rd,4K-TV,7,1643.2645366335187
POS-06140,2023-11-08,Pokhara-Lakeside,Baidam Street 6,4K-TV,8,4818.668702548538
POS-06141,2023-07-15,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,3,3709.697754369719
POS-06142,2023-10-13,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,784.5239374046806
